Status,FY,PeriodOrder,Period,MFI,Size,Total_OS_Borrowings,Br_AIFIs,Br_Banks,Br_Non Bank Ent,Br_ECB,Br_Others,Br_SpecifyOthers,Br_Top5Banks,Br_SIDBI,Br_NABARD,Br_MUDRA,Br_NHB,Br_Others2,Br_SBI,Br_HDFC,Br_PNB,Br_ICICI,Br_BOB,Br_AXIS,Borrowings_Qur,TB_AIFIs,TB_Banks,TB_NBE,TB_ECB,TB_Others,TB_Top5Banks,TB_SIDBI,TB_NABARD,TB_MUDRA,TB_NHB,TB_Others3,TB_SBI,TB_HDFC,TB_PNB,TB_ICICI,TB_BOB,TB_AXIS
Active,FY 20-21,35,Q2 FY 20-21,Muthoot Microfin,Large,Term loan,7491928241,7169313038,237250564,0,0,0,4949274194,2233333341,4145000000,1113594900,0,0,2147000000,0,,977272732,1275001462,550000000,Term loan,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Active,FY 20-21,35,Q2 FY 20-21,Muthoot Microfin,Large,Debentures,0,0,3379709424,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,Debentures,0,1250000000,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Active,FY 20-21,35,Q2 FY 20-21,Muthoot Microfin,Large,Subordinated Debt,0,0,249524615,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Active,FY 20-21,35,Q2 FY 20-21,Namra,Medium,Term loan,922200000,1433506304,712206918,0,0,0,431724233,272200000,440000000,210000000,0,0,431724233,0,,0,0,0,Term loan,350000000,150000000,0,0,0,0,350000000,0,0,0,0,0,0,,0,0,0
Active,FY 20-21,35,Q2 FY 20-21,Namra,Medium,Debentures,0,0,415000000,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Active,FY 20-21,35,Q2 FY 20-21,Namra,Medium,Subordinated Debt,0,100000000,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Active,FY 20-21,35,Q2 FY 20-21,Namra,Medium,Any other (specify),0,0,413000000,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Inactive,FY 20-21,35,Q2 FY 20-21,Need,Small,Term loan,0,20425648,129762825,3168967,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Active,FY 20-21,35,Q2 FY 20-21,Nightingale,Small,Term loan,61411646,364853510,406873830,0,0,0,12222418,49641646,0,11770000,0,0,12222418,0,,0,0,0,Term loan,0,25000000,20000000,0,0,0,0,0,0,0,0,0,0,,0,0,0
Active,FY 20-21,35,Q2 FY 20-21,IIFL Samasta,Large,Term loan,4777100000,3498554675,981654718,0,0,0,6765837820,2277100000,2500000000,0,0,0,4217800000,1923000000,,1285671429,1916666391,922700000,Term loan,2000000000,400000000,0,0,0,1600000000,2000000000,0,0,0,0,2250000000,1450000000,,0,250000000,150000000
Active,FY 20-21,35,Q2 FY 20-21,IIFL Samasta,Large,Debentures,0,1750000000,3050000000,0,0,0,1250000000,0,0,0,0,0,0,0,,0,0,0,Debentures,0,1000000000,0,0,0,250000000,0,0,0,0,0,0,0,,0,0,0
Active,FY 20-21,35,Q2 FY 20-21,IIFL Samasta,Large,Subordinated Debt,0,0,1050000000,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,Subordinated Debt,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Active,FY 20-21,35,Q2 FY 20-21,IIFL Samasta,Large,Commercial Papers,0,0,0,0,0,0,2250000000,0,0,0,0,0,0,0,,0,0,0,Commercial Papers,0,0,0,0,0,2250000000,0,0,0,0,0,0,0,,0,0,0
Active,FY 20-21,35,Q2 FY 20-21,IIFL Samasta,Large,Any other (specify),0,38153198,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Active,FY 20-21,35,Q2 FY 20-21,Sarala,Small,Term loan,327505000,449520049,1053944078,0,0,0,94146551,290000000,0,37505000,0,0,74547705,0,,0,19598846,0,Term loan,290000000,0,50000000,0,0,0,290000000,0,0,0,0,0,0,,0,0,0
Active,FY 20-21,35,Q2 FY 20-21,Sarala,Small,Subordinated Debt,0,100000000,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Active,FY 20-21,35,Q2 FY 20-21,Satin,Large,Term loan,12013833329,19671685102,2501795381,2039041075,0,0,0,3508333329,7807000000,698500000,0,0,0,0,,0,0,0,Term loan,0,4030000000,900000000,0,0,0,0,0,0,0,0,0,0,,0,0,0
Active,FY 20-21,35,Q2 FY 20-21,Satin,Large,Debentures,0,5000000000,8521466500,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,Debentures,0,5714682000,650000000,0,0,0,0,0,0,0,0,0,0,,0,0,0
Active,FY 20-21,35,Q2 FY 20-21,Satin,Large,Subordinated Debt,0,2800000000,2060977228,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,Commercial Papers,0,0,231256000,0,0,0,0,0,0,0,0,0,0,,0,0,0
Active,FY 20-21,35,Q2 FY 20-21,Satya,Medium,Term loan,300000000,2715547237,3296466057,0,0,0,9545438,300000000,0,0,0,0,9545438,0,,0,0,0,Term loan,300000000,830000000,600000000,0,0,0,300000000,0,0,0,0,0,0,,0,0,0
Active,FY 20-21,35,Q2 FY 20-21,Satya,Medium,Debentures,0,-,2713106667,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,Debentures,0,0,725000000,0,0,0,0,0,0,0,0,0,0,,0,0,0
Active,FY 20-21,35,Q2 FY 20-21,Satya,Medium,Subordinated Debt,0,95000000,30000000,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Active,FY 20-21,35,Q2 FY 20-21,Satya,Medium,Any other (specify),0,0,0,106000000,106639622,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Active,FY 20-21,35,Q2 FY 20-21,Save,Small,Term loan,0,0,525647840,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,Term loan,0,0,70000000,0,0,0,0,0,0,0,0,0,0,,0,0,0
Active,FY 20-21,35,Q2 FY 20-21,Share,Medium,Term loan,686060436,639994447,47154543,0,0,0,1260860173,686060436,0,0,0,0,628095239,0,,632764934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Active,FY 20-21,35,Q2 FY 20-21,Sindhuja,Small,Term loan,0,1785718,1142351424,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,Term loan,0,160000000,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Active,FY 20-21,35,Q2 FY 20-21,Sindhuja,Small,Debentures,0,0,50000000,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Active,FY 20-21,35,Q2 FY 20-21,Sonata,Medium,Term loan,2125000000,2824331654,1550475600,1579161400,0,0,259218708,990000000,1225000000,150000000,0,0,359218708,0,,0,0,0,Term loan,900000000,200000000,260000000,0,0,100000000,750000000,0,150000000,0,0,100000000,0,,0,0,0
Active,FY 20-21,35,Q2 FY 20-21,Sonata,Medium,Debentures,0,0,2074000000,0,0,0,100000000,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Active,FY 20-21,35,Q2 FY 20-21,Sonata,Medium,Subordinated Debt,240000000,0,650000000,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Active,FY 20-21,35,Q2 FY 20-21,Spandana,Large,Term loan,4400000000,17152635756,3706532018,0,0,0,0,0,4400000000,0,0,0,0,0,,0,0,0,Term loan,0,4980000000,3350000000,0,0,0,0,0,0,0,0,0,0,,0,0,0
Active,FY 20-21,35,Q2 FY 20-21,Spandana,Large,Debentures,0,1000000000,2690000000,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,Debentures,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Active,FY 20-21,35,Q2 FY 20-21,Spandana,Large,Subordinated Debt,0,15133620379,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Active,FY 20-21,35,Q2 FY 20-21,Svamaan,Small,Term loan,0,0,411388884,0,0,0,31250000,0,0,0,0,0,0,0,,0,0,31250000,Term loan,0,0,160000000,0,0,0,0,0,0,0,0,0,0,,0,0,0
Active,FY 20-21,35,Q2 FY 20-21,Svasti,Small,Term loan,318475602,452867236,0,0,848249069,0,29166665,175000000,93475602,50000000,0,0,0,0,,0,29166665,0,Term loan,250000000,0,0,0,210000000,0,200000000,0,50000000,0,0,0,0,,0,0,0
Active,FY 20-21,35,Q2 FY 20-21,Svasti,Small,Debentures,0,0,0,0,685000000,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Active,FY 20-21,35,Q2 FY 20-21,Svasti,Small,Subordinated Debt,0,100000000,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Active,FY 20-21,35,Q2 FY 20-21,Svasti,Small,Commercial Papers,0,0,0,248952000,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Active,FY 20-21,35,Q2 FY 20-21,Svasti,Small,Any other (specify),0,0,0,0,128684927,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Active,FY 20-21,35,Q2 FY 20-21,Svatantra,Large,Term loan,1312500000,11862010935,1416857032,354650000,0,0,5868871250,1312500000,0,0,0,0,1546827526,444761906,,2593181818,909100000,375000000,Term loan,1312500000,1599166667,737500000,0,0,2050000000,1312500000,0,0,0,0,1500000000,0,,550000000,0,0
Active,FY 20-21,35,Q2 FY 20-21,Svatantra,Large,Debentures,0,1950000000,900000000,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,Debentures,0,500000000,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Active,FY 20-21,35,Q2 FY 20-21,Svatantra,Large,Any other (specify),0,431359058,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Active,FY 20-21,35,Q2 FY 20-21,Unacco,Small,Term loan,84017557,302392828,485806305,0,0,0,23846574,69537557,0,14480000,0,0,23846574,0,,0,0,0,Term loan,0,0,15000000,0,0,0,0,0,0,0,0,0,0,,0,0,0
Active,FY 20-21,35,Q2 FY 20-21,Vaya,Medium,Term loan,399575147,829675090,1154469260,0,0,0,299147023,399575147,0,0,0,0,0,0,,230495462,0,68651561,Term loan,400000000,0,450000000,0,0,0,400000000,0,0,0,0,0,0,,0,0,0
Active,FY 20-21,35,Q2 FY 20-21,Vaya,Medium,Debentures,0,0,1734276462,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,Debentures,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Active,FY 20-21,35,Q2 FY 20-21,Vaya,Medium,Commercial Papers,0,0,0,0,96847200,0,0,0,0,0,0,0,0,0,,0,0,0,Commercial Papers,0,0,0,194313700,0,0,0,0,0,0,0,0,0,,0,0,0
Active,FY 20-21,35,Q2 FY 20-21,Vaya,Medium,Any other (specify),0,0,0,0,1307563615,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Active,FY 20-21,35,Q2 FY 20-21,Vector,Small,Term loan,0,18095651,159797042,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,Term loan,0,0,5000000,0,0,0,0,0,0,0,0,0,0,,0,0,0
Active,FY 20-21,35,Q2 FY 20-21,VFS,Medium,Term loan,2341317005,2194079882,1522552825,0,0,0,723440184,840000005,969500000,531817000,0,0,226562500,0,,322727273,117007553,57142858,Term loan,620000000,0,230000000,0,0,0,120000000,0,500000000,0,0,0,0,,0,0,0
Active,FY 20-21,35,Q2 FY 20-21,VFS,Medium,Debentures,0,0,0,0,500000000,0,0,0,0,0,0,0,0,0,,0,0,0,Debentures,0,0,0,0,500000000,0,0,0,0,0,0,0,0,,0,0,0
Active,FY 20-21,35,Q2 FY 20-21,VFS,Medium,Subordinated Debt,0,600000000,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Active,FY 20-21,35,Q2 FY 20-21,Saija,Small,Term loan,200000000,238793197,980240970,0,0,0,6250000,200000000,0,0,0,0,0,0,,0,0,6250000,Term loan,0,200000000,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Active,FY 20-21,35,Q2 FY 20-21,Saija,Small,Debentures,0,0,435000000,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Active,FY 20-21,35,Q2 FY 20-21,Saija,Small,Subordinated Debt,0,317681000,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Active,FY 20-21,35,Q2 FY 20-21,M Power,Small,Term loan,16125000,181377259,835760949,0,0,0,22916671,0,0,16125000,0,0,0,0,,0,0,22916671,Term loan,0,0,50000000,0,0,0,0,0,0,0,0,0,0,,0,0,0
Active,FY 20-21,35,Q2 FY 20-21,M Power,Small,Subordinated Debt,0,50681221,50636386,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Active,FY 20-21,35,Q2 FY 20-21,Unnati,Small,Term loan,0,90951303,278887938,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,Term loan,0,0,10000000,0,0,0,0,0,0,0,0,0,0,,0,0,0
Active,FY 20-21,35,Q2 FY 20-21,Unnati,Small,Subordinated Debt,0,0,30000000,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Active,FY 20-21,35,Q2 FY 20-21,SVCL,Medium,Term loan,285000000,866624465,1222525934,,,,40000000,100000000,285000000,,,,40000000,,,,,,Term loan,,,200000000,,,,,,,,,,,,,,
Active,FY 20-21,35,Q2 FY 20-21,SVCL,Medium,Subordinated Debt,100000000,33310096,100000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Active,FY 20-21,35,Q2 FY 20-21,SVCL,Medium,Any other (specify),0,0,230000000,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Active,FY 20-21,36,Q3 FY 20-21,ASA India,Medium,Term loan,747500000,328900511,1897562909,,,,547775723,372500000,375000000,,,,300000000,15625000,,232150723,0,0,Term loan,,,150000000,,,300000000,,,,,,300000000,,,,,
Active,FY 20-21,36,Q3 FY 20-21,ASA India,Medium,Debentures,0,,,,4972083333,,,,,,,,,,,,,,Debentures,,,1040000000,,,,,,,,,,,,,,
Active,FY 20-21,36,Q3 FY 20-21,ASA India,Medium,Subordinated Debt,0,550000000,,,,,,,,,,,,,,,,,Subordinated Debt,,,750000000,,,,,,,,,,,,,,
Active,FY 20-21,36,Q3 FY 20-21,ASA India,Medium,Any other (specify),0,,,992500000,,,,,,,,,,,,,,,Any other (specify),,,,,,,,,,,,,,,,,
Active,FY 20-21,36,Q3 FY 20-21,Asirvad,Large,Term loan,7542169050,8235207336,1420906583,2505030081,,,5894129338,1879647003,5662522047,,,,1513255061,252171958,,711551352,3131343971,285806997,Term loan,,500000000,,,,,,,,,,,,,,,
Active,FY 20-21,36,Q3 FY 20-21,Asirvad,Large,Debentures,,10462362000,,,,,,,,,,,,,,,,,Debentures,,3250000000,,,,,,,,,,,,,,,
Active,FY 20-21,36,Q3 FY 20-21,Asirvad,Large,Subordinated Debt,,1150000000,,,,,,,,,,,,,,,,,Any other (specify),,,,862498275,,,,,,,,,,,,,
Active,FY 20-21,36,Q3 FY 20-21,Asirvad,Large,Commercial Papers,,250000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Active,FY 20-21,36,Q3 FY 20-21,Asirvad,Large,Any other (specify),,1818507612,,,,, -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Active,FY 20-21,36,Q3 FY 20-21,Belstar,Large,Term loan,3547669129,7880620239,882984868,,,,4412109782,943107182,2246847419,357714528,,,2291843985,,,1446021590,1167183327,249385750,Term loan,2000000000,725000000,800000000,,,450000000,500000000,1500000000,0,0,0,0,0,,250000000,450000000,0
Active,FY 20-21,36,Q3 FY 20-21,Belstar,Large,Debentures,,4135379260,485404751,,,,742324870,,,,,,,,,,,,Debentures,,400000000,400000000,,,250000000,,,,,,,,,,,
Active,FY 20-21,36,Q3 FY 20-21,Belstar,Large,Subordinated Debt,,,1737443757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Active,FY 20-21,36,Q3 FY 20-21,Belstar,Large,Any other (specify),,,,,328291956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Active,FY 20-21,36,Q3 FY 20-21,Adi Chitragupta,Small,Term loan,,37500000,,,84968722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Active,FY 20-21,36,Q3 FY 20-21,Adi Chitragupta,Small,Debentures,,,,,375000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Active,FY 20-21,36,Q3 FY 20-21,Adi Chitragupta,Small,Subordinated Debt,,,,,39500000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Active,FY 20-21,36,Q3 FY 20-21,Agora,Small,Term loan,13846000,0,259578083,,,,2857148,,,13846000,,,0,0,,0,0,2857148,Term loan,,,7400000,,,,,,,,,,,,,,
Active,FY 20-21,36,Q3 FY 20-21,Arth,Small,Term loan,480093407,132609697,,,,,,86666668,,33332124,360094615,,,,,,,,Term loan,,,30000000,,,,,,,,,,,,,,
Active,FY 20-21,36,Q3 FY 20-21,Arth,Small,Subordinated Debt,,30000000,40000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Active,FY 20-21,36,Q3 FY 20-21,Chaitanya,Medium,Term loan,702680911,1735894445,458501080,0,0,0,1384803562,199440663,503240248,,,,858534555,124662866,,813852628,74102553,12453503,Term loan,0,1000000000,100000000,0,0,600000000,,,,,,0,0,,600000000,0,0
Active,FY 20-21,36,Q3 FY 20-21,Chaitanya,Medium,Debentures,0,642290659,1042009645,0,0,0,498802543,,,,,,,,,,,,Debentures,0,500000000,250000000,0,0,0,,,,,,,,,,,
Active,FY 20-21,36,Q3 FY 20-21,Chaitanya,Medium,Subordinated Debt,0,50000000,348189511,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Active,FY 20-21,36,Q3 FY 20-21,Chaitanya,Medium,Any other (specify),0,0,0,0,2034626,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Active,FY 20-21,36,Q3 FY 20-21,CreditAccess,Large,Term loan,17354999994,20266877410,634782603,2222440000,,,23416383844,1000000000,14844999994,1510000000,0,0,10161621918,1431818193,,6128181817,4166666674,3778095242,Term loan,0,6061600000,,,,3600000000,,,,,,500000000,750000000,,1350000000,1000000000,1000000000
Active,FY 20-21,36,Q3 FY 20-21,CreditAccess,Large,Debentures,,5360000000,5704500000,,,,2250000000,,,,,,,,,,,,Debentures,0,1250000000,,,,1000000000,,,,,,,,,,,
Active,FY 20-21,36,Q3 FY 20-21,CreditAccess,Large,Subordinated Debt,,250000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Active,FY 20-21,36,Q3 FY 20-21,Fusion,Large,Term loan,6292746664,18105412431,2489174303,0,0,0,3276266239,1536666664,4480000000,346080000,0,,,,,,,,Term loan,2000000000,4700000000,1200000000,,,3050000000,750000000,1250000000,,,,,,,800000000,,750000000
Active,FY 20-21,36,Q3 FY 20-21,Fusion,Large,Debentures,0,0,8316000000,0,0,0,0,,,,,,,,,,,,Debentures,,1850000000,1250000000,,,,,,,,,,,,,,
Active,FY 20-21,36,Q3 FY 20-21,Fusion,Large,Subordinated Debt,70000000,0,800000000,0,0,0,300000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Active,FY 20-21,36,Q3 FY 20-21,Jagaran,Small,Term loan,413400000,270200000,1288500000,,,,897700000,228400000,,185000000,,,354000000,211500000,,108000000,137500000,86700000,,,,,,,,,,,,,,,,,,
Active,FY 20-21,36,Q3 FY 20-21,Jagaran,Small,Debentures,,,,605000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Active,FY 20-21,36,Q3 FY 20-21,Jagaran,Small,Subordinated Debt,,,,50000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Active,FY 20-21,36,Q3 FY 20-21,Spandana,Large,Term loan,5044341501,11841994828,4384085764,,,,5418321045,,5044341501,,,,11695231293,,,,4003005510,,Term loan,1000000000,6599456264,2567152655,,,3000000000,,1000000000,,,,4000000000,,,,1400000000,
Active,FY 20-21,36,Q3 FY 20-21,Spandana,Large,Debentures,,9914110544,7001659201,,,,2390598305,,,,,,,,,,,,Debentures,,,4542500000,,,2400000000,,,,,,,,,,,
Active,FY 20-21,36,Q3 FY 20-21,Spandana,Large,Subordinated Debt,,,,,,,201796976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Active,FY 20-21,36,Q3 FY 20-21,Spandana,Large,Any other (specify),,1779572573,,,,,7687520478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Active,FY 20-21,36,Q3 FY 20-21,Madura,Large,Term loan,3579065000,6427962156,609777200,,,,2866827230,1365005000,1854500000,359560000,,,1550156175,,,1250000000,659094000,157577055,Term loan,500000000,1800000000,117500000,,,500000000,500000000,,,,,,,,500000000,,
Active,FY 20-21,36,Q3 FY 20-21,Madura,Large,Debentures,,,75000000,,,,750000000,,,,,,,,,,,,Debentures,,,375000000,,,,,,,,,,,,,,
Active,FY 20-21,36,Q3 FY 20-21,Madura,Large,Subordinated Debt,,,885000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Active,FY 20-21,36,Q3 FY 20-21,Magenta,Small,Term loan,,,72894582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Active,FY 20-21,36,Q3 FY 20-21,Midland,Medium,Term loan,1208631867,2223514594,1588755589,597022000,0,,757343513,315996667,854000000,38635200,0,,275000000,0,,247315732,201694446,33333335,Term loan,300000000,250000000,500000000,0,0,400000000,0,300000000,0,0,0,300000000,0,,0,100000000,0
Active,FY 20-21,36,Q3 FY 20-21,Midland,Medium,Debentures,,,,,660300000,,,,,,,,,,,,,,Debentures,,,,,250000000,,,,,,,,,,,,
Active,FY 20-21,36,Q3 FY 20-21,Midland,Medium,Subordinated Debt,,,,,333410000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Active,FY 20-21,36,Q3 FY 20-21,Mitrata,Small,Term loan,,17503662,574168614,,22499998,,,,,,,,,,,,,,Term loan,,,70000000,,20000000,,,,,,,,,,,,
Active,FY 20-21,36,Q3 FY 20-21,Mitrata,Small,Any other (specify),,,,,5000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Active,FY 20-21,36,Q3 FY 20-21,M Power,Small,Term loan,13800000,151722312,634020378,,,,16666672,,,13800000,,,,,,,,16666672,Term loan,,,30000000,,,,,,,,,,,,,,
Active,FY 20-21,36,Q3 FY 20-21,M Power,Small,Subordinated Debt,,50681221,50636386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Active,FY 20-21,36,Q3 FY 20-21,MSM,Small,Term loan,10000000,,200009151,,,,24841165,,,10000000,,,24841165,,,,,,Term loan,,,65000000,,,,,,,,,,,,,,
Active,FY 20-21,36,Q3 FY 20-21,MSM,Small,Subordinated Debt,,,10000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Active,FY 20-21,36,Q3 FY 20-21,Muthoot Microfin,Large,Term loan,6983739228,5907206592,3133923990,,,,6039668987,1930215726,4142369850,911153652,,,3655757764,99642905,,747427789,1094704304,442136225,Term loan,,500000000,1500000000,,,2100000000,,,,,,2000000000,100000000,,,,
Active,FY 20-21,36,Q3 FY 20-21,Muthoot Microfin,Large,Debentures,,1633765858,2596451687,,,,,,,,,,,,,,,,Debentures,,,850000000,,,,,,,,,,,,,,
Active,FY 20-21,36,Q3 FY 20-21,Muthoot Microfin,Large,Subordinated Debt,,,249539522,,,,,,,,,,,,,,,,Subordinated Debt,,,,,,,,,,,,,,,,,
Active,FY 20-21,36,Q3 FY 20-21,Muthoot Microfin,Large,Commercial Papers,,,439445700,,,,,,,,,,,,,,,,Commercial Papers,,,439445700,,,,,,,,,,,,,,
Active,FY 20-21,36,Q3 FY 20-21,IIFL Samasta,Large,Term loan,3683333338,3253139211,803540549,,,,8787536424,1508333338,2175000000,,,,4825245744,1584102111,,1678188569,950000000,1000000000,Term loan,,670000000,,,,3000000000,,,,,,3000000000,0,,0,0,0
Active,FY 20-21,36,Q3 FY 20-21,IIFL Samasta,Large,Debentures,,1750000000,4100000000,,,,1250000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Active,FY 20-21,36,Q3 FY 20-21,Samavesh,Small,Term loan,,,29636035,,,,,,,,,,,,,,,,Term loan,,,30000000,,,,,,,,,,,,,,
Active,FY 20-21,36,Q3 FY 20-21,Sarala,Small,Term loan,187031672,364158177,882076749,,,,73274452,156666672,,30365000,,,62527975,,,,10746477,,,,,,,,,,,,,,,,,,,
Active,FY 20-21,36,Q3 FY 20-21,Sarala,Small,Subordinated Debt,,100000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Active,FY 20-21,36,Q3 FY 20-21,Satin,Large,Term loan,13813333328,12122864949,3127983268,,,,7045000000,2783333328,10432000000,598000000,,,2550000000,2530000000,,2250000000,2344000000,2171000000,Term loan,3000000000,2000000000,,,,2900000000,,3000000000,,,,1750000000,1500000000,,500000000,750000000,400000000
Active,FY 20-21,36,Q3 FY 20-21,Satin,Large,Debentures,,5250000000,9854680886,,,,2250000000,,,,,,,,,,,,Debentures,,4112500000,,,,2000000000,,,,,,,,,,,
Active,FY 20-21,36,Q3 FY 20-21,Satin,Large,Subordinated Debt,,250000000,1930977228,,,,2550000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Active,FY 20-21,36,Q3 FY 20-21,Satin,Large,Commercial Papers,,236142898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Active,FY 20-21,36,Q3 FY 20-21,Satin,Large,Any other (specify),,,,1998815846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Active,FY 20-21,36,Q3 FY 20-21,Satya,Medium,Term loan,171450000,2535357120,3086633877,0,,,95833334,171450000,0,0,0,0,0,95833334,,0,0,0,Term loan,0,400000000,650000000,0,0,100000000,,,,,,0,100000000,,0,0,0
Active,FY 20-21,36,Q3 FY 20-21,Satya,Medium,Debentures,0,0,3171904428,0,,,0,,,,,,,,,,,,Debentures,0,0,250000000,0,0,0,,,,,,,,,,,
Active,FY 20-21,36,Q3 FY 20-21,Satya,Medium,Subordinated Debt,0,95000000,30000000,0,,,0,,,,,,,,,,,,Subordinated Debt,0,0,0,0,0,0,,,,,,,,,,,
